0.0,0.0,0.0,0.0,148.0,0.0,14602.0,5410.0,160533300.0,220931990.0
0.0,0.0,0.0,0.0,148.0,0.0,0.0,2428.0,138013338.0,131787838.0
0.0,0.0,0.0,0.0,0.0,0.0,13752.0,13958.0,465754722.0,193920564.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13958.0,392589770.0,239878592.0
0.0,0.0,0.0,0.0,0.0,14032.0,4542.0,13884.0,174153348.0,160819734.0
0.0,0.0,0.0,0.0,0.0,0.0,13884.0,13884.0,510707480.0,223021526.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113929998.0,287129682.0
0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,107200790.0,154116266.0
219922914.0,103792056.0,338033544.0,118647062.0,393935602.0,400851516.0,76578344.0,118574236.0,0.0,114322944.0
42211032.0,40651434.0,220053150.0,185728064.0,172610240.0,294699580.0,25825192.0,140714630.0,154283324.0,0.0
