0.0,335868912.0,633306154.0,350892510.0,573915536.0,431976722.0,36147654.0,23302666.0,203946910.0,287454214.0
492110044.0,0.0,521909848.0,447278494.0,499510658.0,536950644.0,1255132.0,2267418.0,163043332.0,175860272.0
261328428.0,105344876.0,0.0,13958.0,0.0,0.0,74.0,0.0,0.0,0.0
425340174.0,276203266.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
135011892.0,194482024.0,0.0,13958.0,0.0,0.0,0.0,0.0,0.0,0.0
417677084.0,484925530.0,0.0,13958.0,0.0,0.0,168.0,0.0,0.0,0.0
479648528.0,286529662.0,74.0,13884.0,0.0,0.0,0.0,0.0,0.0,148.0
258294000.0,481379840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289041118.0,136568542.0,1330.0,2282.0,370.0,0.0,0.0,0.0,0.0,0.0
84982202.0,81705780.0,3178.0,1344.0,74.0,0.0,0.0,0.0,0.0,0.0
