0.0,0.0,0.0,0.0,148.0,0.0,14602.0,5410.0,326206418.0,468684066.0
0.0,0.0,0.0,0.0,148.0,0.0,0.0,2428.0,236504534.0,294995712.0
0.0,0.0,0.0,0.0,0.0,0.0,13752.0,13958.0,738700458.0,307363032.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13958.0,622584372.0,384060554.0
0.0,0.0,0.0,0.0,0.0,14032.0,4542.0,13884.0,254258810.0,234645382.0
0.0,0.0,0.0,0.0,0.0,0.0,13884.0,13884.0,749780332.0,327558820.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166089368.0,418861348.0
0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,156328694.0,224492512.0
492838822.0,232800638.0,531398724.0,186425432.0,574762518.0,585098630.0,76796976.0,118778750.0,0.0,166696352.0
210904270.0,202925072.0,376526966.0,317705418.0,258619948.0,432656704.0,26062004.0,140940360.0,225005054.0,0.0
