0.0,0.0,0.0,0.0,807283860.0,607481622.0,36422714.0,23527962.0,367773314.0,526537772.0
0.0,0.0,0.0,0.0,702515546.0,755012126.0,1489372.0,2562438.0,260108680.0,333421920.0
0.0,0.0,0.0,0.0,210702054.0,849203208.0,68614534.0,46485024.0,804273704.0,334740940.0
0.0,0.0,0.0,0.0,221269082.0,451289436.0,50629016.0,29258410.0,677776982.0,418796968.0
189889528.0,273299424.0,440873842.0,629082782.0,0.0,786803218.0,52640050.0,89083400.0,273231542.0,252313212.0
587155820.0,681887328.0,817826218.0,639695412.0,943372360.0,0.0,70969366.0,32238602.0,807479740.0,352701934.0
697345480.0,416564660.0,806369550.0,168147790.0,503003310.0,461015184.0,0.0,0.0,148.0,0.0
391594812.0,729539926.0,492403142.0,251827370.0,670404500.0,220418972.0,296.0,0.0,74.0,0.0
558270568.0,263721936.0,577831268.0,202682818.0,618129832.0,629288390.0,74.0,0.0,0.0,13884.0
251437146.0,242110948.0,414006566.0,349164084.0,279299006.0,465665498.0,74.0,0.0,0.0,0.0
