0.0,54271518.0,102284124.0,56621504.0,92417394.0,69748748.0,35265680.0,6076.0,4998.0,3560.0
79304208.0,0.0,83999610.0,72084110.0,80583766.0,86561076.0,115318.0,496.0,496.0,496.0
42066496.0,17008640.0,0.0,13958.0,0.0,0.0,74.0,0.0,0.0,0.0
68682074.0,44520074.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
21736226.0,31272288.0,0.0,13958.0,0.0,0.0,0.0,0.0,0.0,0.0
67111084.0,78023486.0,0.0,13958.0,0.0,0.0,168.0,0.0,0.0,0.0
29497610.0,5142876.0,74.0,13884.0,0.0,0.0,0.0,0.0,0.0,148.0
1960.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
