0.0,0.0,0.0,0.0,515042264.0,387405910.0,36077194.0,23241092.0,162622520.0,221732264.0
0.0,0.0,0.0,0.0,448003204.0,481610484.0,1196976.0,2175854.0,138284056.0,132589876.0
0.0,0.0,0.0,0.0,134482522.0,541866320.0,68251044.0,46177652.0,466410996.0,194188852.0
0.0,0.0,0.0,0.0,141105356.0,288018804.0,50374114.0,28964934.0,393110160.0,240147482.0
121257030.0,174447514.0,281178360.0,401281898.0,0.0,501889694.0,52332240.0,88773406.0,174416292.0,161084968.0
374809418.0,435080302.0,521905788.0,408069988.0,601677096.0,0.0,70684068.0,31971538.0,511233228.0,223287658.0
424233990.0,253296568.0,514491418.0,107165946.0,320859524.0,294092374.0,0.0,0.0,148.0,0.0
224677574.0,418479424.0,314183884.0,160667114.0,427628466.0,140542068.0,296.0,0.0,74.0,0.0
220709776.0,104054702.0,338427650.0,118778072.0,394329734.0,401245780.0,74.0,0.0,0.0,13884.0
42604480.0,41045746.0,220315656.0,185989684.0,172873498.0,294962574.0,74.0,0.0,0.0,0.0
