0.0,0.0,0.0,0.0,13884.0,13884.0,36481892.0,23581594.0,407936060.0,585166896.0
0.0,0.0,0.0,0.0,14032.0,13958.0,1554384.0,2631178.0,283830658.0,371957714.0
0.0,0.0,0.0,0.0,0.0,0.0,68683096.0,46552824.0,870235642.0,362101692.0
0.0,0.0,0.0,0.0,0.0,0.0,50678190.0,29312672.0,733366630.0,453648412.0
0.0,0.0,0.0,0.0,0.0,0.0,52698536.0,89136530.0,292459522.0,270107016.0
0.0,0.0,0.0,0.0,0.0,0.0,71023970.0,32288672.0,865039206.0,377996198.0
750650424.0,448363928.0,863743118.0,179868184.0,538454858.0,493450704.0,0.0,26865826.0,191244124.0,482292218.0
423901034.0,789932528.0,527078396.0,269584010.0,717675694.0,236073584.0,58787868.0,0.0,179900492.0,258564758.0
623967252.0,294918474.0,624525214.0,218929550.0,661886178.0,673472044.0,76896512.0,118873894.0,0.0,0.0
292094998.0,281436444.0,451740862.0,381144844.0,299846908.0,498814600.0,26173048.0,141051986.0,0.0,0.0
