0.0,538756134.0,1015912816.0,562524442.0,920413492.0,692670484.0,36551714.0,23644368.0,447323678.0,642904450.0
789195168.0,0.0,836762578.0,717402174.0,800791884.0,860818880.0,1610100.0,2711108.0,307177186.0,409750318.0
418875980.0,168823252.0,0.0,13958.0,0.0,0.0,74.0,0.0,0.0,0.0
681758070.0,442831694.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
216461940.0,311652280.0,0.0,13958.0,0.0,0.0,0.0,0.0,0.0,0.0
669846968.0,777084660.0,0.0,13958.0,0.0,0.0,168.0,0.0,0.0,0.0
802513052.0,479488158.0,74.0,13884.0,0.0,0.0,0.0,0.0,0.0,148.0
455820800.0,849278726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688763792.0,325625494.0,1330.0,2282.0,370.0,0.0,0.0,0.0,0.0,0.0
331967180.0,319766384.0,3178.0,1344.0,74.0,0.0,0.0,0.0,0.0,0.0
