0.0,0.0,0.0,0.0,751310514.0,565282346.0,36357416.0,23473662.0,328295242.0,469353004.0
0.0,0.0,0.0,0.0,653505766.0,702571906.0,1434160.0,2491782.0,236906456.0,295534414.0
0.0,0.0,0.0,0.0,196033782.0,790443434.0,68547850.0,46426038.0,739487936.0,307762656.0
0.0,0.0,0.0,0.0,205686012.0,420108592.0,50581118.0,29202298.0,623235834.0,384591984.0
176801328.0,254318266.0,410092244.0,585442422.0,0.0,731851380.0,52580194.0,89024756.0,254390550.0,234910748.0
546657330.0,634290402.0,761428862.0,595525274.0,877661136.0,0.0,70915894.0,32186246.0,750437416.0,328066600.0
644957532.0,385306722.0,750568648.0,156425190.0,467805184.0,429106012.0,0.0,0.0,148.0,0.0
359419484.0,669801872.0,458124522.0,234335410.0,623792240.0,205154132.0,296.0,0.0,74.0,0.0
493756954.0,233063416.0,532056066.0,186425462.0,575287722.0,585624494.0,74.0,0.0,0.0,13884.0
211428592.0,203450554.0,377052144.0,317967434.0,258883338.0,433051232.0,74.0,0.0,0.0,0.0
